,2 Yr,20 Yr,Month,Day,Year
2737,0.65,4.31,1,24,2011
2738,0.63,4.33,1,21,2011
2739,0.65,4.36,1,20,2011
2740,0.6,4.27,1,19,2011
2741,0.6,4.31,1,18,2011
2742,0.59,4.27,1,14,2011
2743,0.59,4.24,1,13,2011
2744,0.61,4.28,1,12,2011
2745,0.6,4.26,1,11,2011
2746,0.59,4.23,1,10,2011
2747,0.6,4.25,1,7,2011
2748,0.68,4.31,1,6,2011
2749,0.71,4.34,1,5,2011
2750,0.63,4.21,1,4,2011
2751,0.61,4.18,1,3,2011
2752,0.61,4.13,12,31,2010
2753,0.66,4.21,12,30,2010
2754,0.64,4.19,12,29,2010
2755,0.75,4.33,12,28,2010
2756,0.71,4.2,12,27,2010
2757,0.67,4.26,12,23,2010
2758,0.65,4.23,12,22,2010
2759,0.63,4.21,12,21,2010
2760,0.62,4.21,12,20,2010
2761,0.61,4.19,12,17,2010
2762,0.66,4.32,12,16,2010
2763,0.68,4.37,12,15,2010
2764,0.66,4.32,12,14,2010
2765,0.61,4.15,12,13,2010
2766,0.64,4.19,12,10,2010
2767,0.64,4.15,12,9,2010
2768,0.63,4.18,12,8,2010
2769,0.54,4.11,12,7,2010
2770,0.42,3.94,12,6,2010
2771,0.49,4.01,12,3,2010
2772,0.55,3.97,12,2,2010
2773,0.53,3.95,12,1,2010
2774,0.45,3.8,11,30,2010
2775,0.52,3.83,11,29,2010
2776,0.51,3.88,11,26,2010
2777,0.53,3.96,11,24,2010
2778,0.45,3.82,11,23,2010
2779,0.49,3.85,11,22,2010
2780,0.52,3.91,11,19,2010
2781,0.52,3.95,11,18,2010
2782,0.5,3.95,11,17,2010
2783,0.51,3.9,11,16,2010
2784,0.53,4.01,11,15,2010
2785,0.51,3.88,11,12,2010
2786,0.44,3.83,11,10,2010
2787,0.46,3.83,11,9,2010
2788,0.41,3.7,11,8,2010
2789,0.38,3.69,11,5,2010
2790,0.33,3.62,11,4,2010
2791,0.34,3.71,11,3,2010
2792,0.34,3.58,11,2,2010
2793,0.34,3.66,11,1,2010
2794,0.34,3.64,10,29,2010
2795,0.37,3.7,10,28,2010
2796,0.4,3.72,10,27,2010
2797,0.4,3.66,10,26,2010
2798,0.37,3.56,10,25,2010
2799,0.35,3.59,10,22,2010
2800,0.37,3.59,10,21,2010
2801,0.35,3.53,10,20,2010
2802,0.37,3.53,10,19,2010
2803,0.38,3.57,10,18,2010
2804,0.37,3.62,10,15,2010
2805,0.38,3.54,10,14,2010
2806,0.37,3.48,10,13,2010
2807,0.37,3.44,10,12,2010
2808,,,10,11,2010
2809,0.35,3.39,10,8,2010
2810,0.36,3.38,10,7,2010
2811,0.38,3.34,10,6,2010
2812,0.41,3.41,10,5,2010
2813,0.41,3.39,10,4,2010
2814,0.42,3.4,10,1,2010
2815,0.42,3.38,9,30,2010
2816,0.44,3.38,9,29,2010
2817,0.37,3.35,9,28,2010
2818,0.44,3.4,9,27,2010
2819,0.45,3.5,9,24,2010
2820,0.45,3.43,9,23,2010
2821,0.44,3.43,9,22,2010
2822,0.43,3.49,9,21,2010
2823,0.47,3.57,9,20,2010
2824,0.48,3.6,9,17,2010
2825,0.48,3.61,9,16,2010
2826,0.5,3.55,9,15,2010
2827,0.5,3.48,9,14,2010
2828,0.53,3.52,9,13,2010
2829,0.58,3.58,9,10,2010
2830,0.57,3.54,9,9,2010
2831,0.52,3.42,9,8,2010
2832,0.49,3.37,9,7,2010
2833,0.52,3.49,9,3,2010
2834,0.5,3.41,9,2,2010
2835,0.5,3.35,9,1,2010
2836,0.47,3.23,8,31,2010
2837,0.5,3.3,8,30,2010
2838,0.56,3.41,8,27,2010
2839,0.51,3.25,8,26,2010
2840,0.53,3.31,8,25,2010
2841,0.5,3.28,8,24,2010
2842,0.49,3.37,8,23,2010
2843,0.49,3.38,8,20,2010
2844,0.49,3.37,8,19,2010
2845,0.51,3.44,8,18,2010
2846,0.52,3.47,8,17,2010
2847,0.51,3.42,8,16,2010
2848,0.54,3.56,8,13,2010
2849,0.55,3.63,8,12,2010
2850,0.54,3.62,8,11,2010
2851,0.52,3.7,8,10,2010
2852,0.54,3.73,8,9,2010
2853,0.5,3.71,8,6,2010
2854,0.53,3.78,8,5,2010
2855,0.56,3.81,8,4,2010
2856,0.53,3.78,8,3,2010
2857,0.56,3.82,8,2,2010
2858,0.55,3.74,7,30,2010
2859,0.59,3.86,7,29,2010
2860,0.61,3.86,7,28,2010
2861,0.65,3.88,7,27,2010
2862,0.62,3.82,7,26,2010
2863,0.6,3.81,7,23,2010
2864,0.6,3.75,7,22,2010
2865,0.58,3.68,7,21,2010
2866,0.61,3.78,7,20,2010
2867,0.61,3.78,7,19,2010
2868,0.61,3.74,7,16,2010
2869,0.61,3.77,7,15,2010
2870,0.62,3.84,7,14,2010
2871,0.67,3.92,7,13,2010
2872,0.65,3.86,7,12,2010
2873,0.63,3.85,7,9,2010
2874,0.63,3.81,7,8,2010
2875,0.63,3.78,7,7,2010
2876,0.62,3.71,7,6,2010
2877,0.63,3.77,7,2,2010
2878,0.63,3.71,7,1,2010
2879,0.61,3.74,6,30,2010
2880,0.61,3.76,6,29,2010
2881,0.62,3.82,6,28,2010
2882,0.65,3.89,6,25,2010
2883,0.67,3.91,6,24,2010
2884,0.66,3.87,6,23,2010
2885,0.71,3.92,6,22,2010
2886,0.74,3.99,6,21,2010
2887,0.74,3.97,6,18,2010
2888,0.72,3.95,6,17,2010
2889,0.75,4.0,6,16,2010
2890,0.79,4.06,6,15,2010
2891,0.77,4.02,6,14,2010
2892,0.75,3.97,6,11,2010
2893,0.79,4.06,6,10,2010
2894,0.74,3.94,6,9,2010
2895,0.74,3.92,6,8,2010
2896,0.74,3.93,6,7,2010
2897,0.72,3.95,6,4,2010
2898,0.82,4.12,6,3,2010
2899,0.82,4.08,6,2,2010
2900,0.78,4.03,6,1,2010
2901,0.76,4.05,5,28,2010
2902,0.87,4.08,5,27,2010
2903,0.82,3.94,5,26,2010
2904,0.81,3.91,5,25,2010
2905,0.77,3.96,5,24,2010
2906,0.76,3.91,5,21,2010
2907,0.76,3.96,5,20,2010
2908,0.8,4.07,5,19,2010
2909,0.76,4.08,5,18,2010
2910,0.81,4.17,5,17,2010
2911,0.79,4.13,5,14,2010
2912,0.87,4.26,5,13,2010
2913,0.89,4.29,5,12,2010
2914,0.85,4.24,5,11,2010
2915,0.87,4.23,5,10,2010
2916,0.83,4.11,5,7,2010
2917,0.75,4.03,5,6,2010
2918,0.88,4.23,5,5,2010
2919,0.96,4.27,5,4,2010
2920,1.0,4.37,5,3,2010
2921,0.97,4.36,4,30,2010
2922,1.01,4.42,4,29,2010
2923,1.03,4.47,4,28,2010
2924,1.03,4.4,4,27,2010
2925,1.09,4.5,4,26,2010
2926,1.1,4.51,4,23,2010
2927,1.07,4.48,4,22,2010
2928,1.03,4.45,4,21,2010
2929,1.05,4.51,4,20,2010
2930,1.01,4.54,4,19,2010
2931,0.98,4.5,4,16,2010
2932,1.04,4.56,4,15,2010
2933,1.07,4.57,4,14,2010
2934,1.07,4.52,4,13,2010
2935,1.07,4.54,4,12,2010
2936,1.08,4.58,4,9,2010
2937,1.09,4.6,4,8,2010
2938,1.06,4.58,4,7,2010
2939,1.14,4.68,4,6,2010
2940,1.18,4.69,4,5,2010
2941,1.11,4.65,4,2,2010
2942,1.05,4.58,4,1,2010
2943,1.02,4.55,3,31,2010
2944,1.06,4.59,3,30,2010
2945,1.04,4.61,3,29,2010
2946,1.04,4.6,3,26,2010
2947,1.1,4.63,3,25,2010
2948,1.08,4.56,3,24,2010
2949,1.02,4.43,3,23,2010
2950,1.01,4.41,3,22,2010
2951,1.02,4.41,3,19,2010
2952,0.98,4.43,3,18,2010
2953,0.95,4.41,3,17,2010
2954,0.93,4.43,3,16,2010
2955,0.96,4.48,3,15,2010
2956,0.97,4.47,3,12,2010
2957,0.97,4.51,3,11,2010
2958,0.92,4.53,3,10,2010
2959,0.89,4.53,3,9,2010
2960,0.9,4.52,3,8,2010
2961,0.91,4.49,3,5,2010
2962,0.86,4.4,3,4,2010
2963,0.82,4.43,3,3,2010
2964,0.8,4.42,3,2,2010
2965,0.8,4.41,3,1,2010
2966,0.81,4.4,2,26,2010
2967,0.82,4.44,2,25,2010
2968,0.87,4.49,2,24,2010
2969,0.87,4.49,2,23,2010
2970,0.91,4.6,2,22,2010
2971,0.95,4.58,2,19,2010
2972,0.9,4.61,2,18,2010
2973,0.87,4.56,2,17,2010
2974,0.82,4.49,2,16,2010
2975,0.84,4.52,2,12,2010
2976,0.91,4.54,2,11,2010
2977,0.91,4.51,2,10,2010
2978,0.84,4.44,2,9,2010
2979,0.79,4.38,2,8,2010
2980,0.77,4.36,2,5,2010
2981,0.8,4.39,2,4,2010
2982,0.88,4.49,2,3,2010
2983,0.86,4.42,2,2,2010
2984,0.86,4.43,2,1,2010
2985,0.82,4.38,1,29,2010
2986,0.87,4.44,1,28,2010
2987,0.9,4.42,1,27,2010
2988,0.87,4.43,1,26,2010
2989,0.86,4.42,1,25,2010
2990,0.84,4.38,1,22,2010
2991,0.87,4.38,1,21,2010
2992,0.92,4.43,1,20,2010
2993,0.93,4.49,1,19,2010
2994,0.89,4.48,1,15,2010
2995,0.94,4.52,1,14,2010
2996,0.97,4.6,1,13,2010
2997,0.92,4.52,1,12,2010
2998,0.95,4.64,1,11,2010
2999,0.96,4.61,1,8,2010
3000,1.03,4.62,1,7,2010
3001,1.01,4.63,1,6,2010
3002,1.01,4.54,1,5,2010
3003,1.09,4.6,1,4,2010
3004,1.14,4.58,12,31,2009
3005,1.08,4.54,12,30,2009
3006,1.09,4.57,12,29,2009
3007,1.09,4.61,12,28,2009
3008,1.0,4.6,12,24,2009
3009,0.96,4.54,12,23,2009
3010,0.95,4.52,12,22,2009
3011,0.89,4.47,12,21,2009
3012,0.82,4.36,12,18,2009
3013,0.77,4.31,12,17,2009
3014,0.85,4.42,12,16,2009
3015,0.88,4.42,12,15,2009
3016,0.87,4.39,12,14,2009
3017,0.83,4.39,12,11,2009
3018,0.78,4.37,12,10,2009
3019,0.76,4.31,12,9,2009
3020,0.73,4.28,12,8,2009
3021,0.78,4.29,12,7,2009
3022,0.84,4.31,12,4,2009
3023,0.74,4.23,12,3,2009
3024,0.72,4.14,12,2,2009
3025,0.67,4.14,12,1,2009
3026,0.67,4.07,11,30,2009
3027,0.68,4.07,11,27,2009
3028,0.73,4.12,11,25,2009
3029,0.73,4.16,11,24,2009
3030,0.77,4.2,11,23,2009
3031,0.75,4.2,11,20,2009
3032,0.73,4.19,11,19,2009
3033,0.77,4.21,11,18,2009
3034,0.78,4.17,11,17,2009
3035,0.78,4.18,11,16,2009
3036,0.82,4.29,11,13,2009
3037,0.82,4.33,11,12,2009
3038,0.85,4.36,11,10,2009
3039,0.87,4.34,11,9,2009
3040,0.86,4.35,11,6,2009
3041,0.9,4.36,11,5,2009
3042,0.91,4.36,11,4,2009
3043,0.92,4.29,11,3,2009
3044,0.92,4.22,11,2,2009
3045,0.9,4.19,10,30,2009
3046,0.98,4.31,10,29,2009
3047,0.95,4.22,10,28,2009
3048,0.99,4.26,10,27,2009
3049,1.06,4.35,10,26,2009
3050,1.04,4.27,10,23,2009
3051,0.97,4.22,10,22,2009
3052,1.0,4.2,10,21,2009
3053,0.95,4.14,10,20,2009
3054,0.99,4.19,10,19,2009
3055,0.97,4.22,10,16,2009
3056,0.97,4.29,10,15,2009
3057,0.96,4.26,10,14,2009
3058,0.91,4.14,10,13,2009
3059,0.98,4.2,10,9,2009
3060,0.9,4.05,10,8,2009
3061,0.87,3.96,10,7,2009
3062,0.91,4.03,10,6,2009
3063,0.88,3.98,10,5,2009
3064,0.88,3.98,10,2,2009
3065,0.87,3.95,10,1,2009
3066,0.95,4.02,9,30,2009
3067,1.0,4.02,9,29,2009
3068,0.98,4.02,9,28,2009
3069,0.98,4.07,9,25,2009
3070,0.93,4.14,9,24,2009
3071,0.96,4.18,9,23,2009
3072,1.02,4.18,9,22,2009
3073,1.02,4.2,9,21,2009
3074,1.03,4.2,9,18,2009
3075,0.98,4.14,9,17,2009
3076,1.01,4.22,9,16,2009
3077,0.96,4.21,9,15,2009
3078,0.94,4.16,9,14,2009
3079,0.9,4.1,9,11,2009
3080,0.9,4.11,9,10,2009
3081,0.93,4.26,9,9,2009
3082,0.93,4.24,9,8,2009
3083,0.94,4.21,9,4,2009
3084,0.91,4.09,9,3,2009
3085,0.89,4.04,9,2,2009
3086,0.92,4.14,9,1,2009
3087,0.97,4.14,8,31,2009
3088,1.01,4.17,8,28,2009
3089,1.04,4.19,8,27,2009
3090,1.06,4.15,8,26,2009
3091,1.05,4.17,8,25,2009
3092,1.05,4.22,8,24,2009
3093,1.13,4.32,8,21,2009
3094,1.03,4.18,8,20,2009
3095,1.01,4.23,8,19,2009
3096,1.06,4.29,8,18,2009
3097,1.04,4.26,8,17,2009
3098,1.07,4.33,8,14,2009
3099,1.12,4.37,8,13,2009
3100,1.18,4.49,8,12,2009
3101,1.21,4.4,8,11,2009
3102,1.24,4.49,8,10,2009
3103,1.32,4.59,8,7,2009
3104,1.22,4.51,8,6,2009
3105,1.23,4.54,8,5,2009
3106,1.2,4.44,8,4,2009
3107,1.18,4.4,8,3,2009
3108,1.13,4.29,7,31,2009
3109,1.19,4.44,7,30,2009
3110,1.17,4.49,7,29,2009
3111,1.12,4.54,7,28,2009
3112,1.08,4.6,7,27,2009
3113,1.05,4.53,7,24,2009
3114,1.08,4.55,7,23,2009
3115,0.98,4.42,7,22,2009
3116,0.96,4.35,7,21,2009
3117,0.99,4.45,7,20,2009
3118,1.02,4.51,7,17,2009
3119,1.0,4.43,7,16,2009
3120,1.03,4.46,7,15,2009
3121,0.97,4.35,7,14,2009
3122,0.92,4.21,7,13,2009
3123,0.91,4.16,7,10,2009
3124,0.94,4.26,7,9,2009
3125,0.91,4.13,7,8,2009
3126,0.98,4.25,7,7,2009
3127,0.96,4.29,7,6,2009
3128,0.98,4.28,7,2,2009
3129,1.05,4.32,7,1,2009
3130,1.11,4.3,6,30,2009
3131,1.11,4.29,6,29,2009
3132,1.1,4.28,6,26,2009
3133,1.12,4.31,6,25,2009
3134,1.19,4.43,6,24,2009
3135,1.14,4.36,6,23,2009
3136,1.17,4.45,6,22,2009
3137,1.25,4.54,6,19,2009
3138,1.28,4.62,6,18,2009
3139,1.19,4.47,6,17,2009
3140,1.23,4.47,6,16,2009
3141,1.26,4.58,6,15,2009
3142,1.3,4.63,6,12,2009
3143,1.35,4.67,6,11,2009
3144,1.38,4.75,6,10,2009
3145,1.33,4.65,6,9,2009
3146,1.42,4.66,6,8,2009
3147,1.32,4.64,6,5,2009
3148,0.96,4.58,6,4,2009
3149,0.91,4.44,6,3,2009
3150,0.96,4.51,6,2,2009
3151,0.97,4.56,6,1,2009
3152,0.92,4.34,5,29,2009
3153,0.97,4.52,5,28,2009
3154,0.96,4.58,5,27,2009
3155,0.96,4.42,5,26,2009
3156,0.92,4.36,5,22,2009
3157,0.89,4.27,5,21,2009
3158,0.87,4.11,5,20,2009
3159,0.91,4.19,5,19,2009
3160,0.93,4.16,5,18,2009
3161,0.88,4.07,5,15,2009
3162,0.87,4.04,5,14,2009
3163,0.89,4.06,5,13,2009
3164,0.9,4.13,5,12,2009
3165,0.92,4.15,5,11,2009
3166,1.0,4.25,5,8,2009
3167,1.0,4.26,5,7,2009
3168,0.96,4.12,5,6,2009
3169,0.98,4.11,5,5,2009
3170,0.94,4.11,5,4,2009
3171,0.92,4.14,5,1,2009
3172,0.91,4.1,4,30,2009
3173,0.94,4.07,4,29,2009
3174,0.95,4.03,4,28,2009
3175,0.9,3.92,4,27,2009
3176,0.99,3.99,4,24,2009
3177,0.97,3.9,4,23,2009
3178,1.0,3.93,4,22,2009
3179,0.96,3.86,4,21,2009
3180,0.93,3.8,4,20,2009
3181,0.99,3.91,4,17,2009
3182,0.91,3.81,4,16,2009
3183,0.86,3.75,4,15,2009
3184,0.86,3.73,4,14,2009
3185,0.89,3.78,4,13,2009
3186,0.96,3.85,4,9,2009
3187,0.93,3.74,4,8,2009
3188,0.91,3.79,4,7,2009
3189,0.94,3.82,4,6,2009
3190,0.96,3.77,4,3,2009
3191,0.88,3.63,4,2,2009
3192,0.83,3.54,4,1,2009
3193,0.81,3.61,3,31,2009
3194,0.84,3.64,3,30,2009
3195,0.9,3.66,3,27,2009
3196,0.9,3.69,3,26,2009
3197,0.96,3.76,3,25,2009
3198,0.93,3.64,3,24,2009
3199,0.93,3.7,3,23,2009
3200,0.89,3.67,3,20,2009
3201,0.87,3.64,3,19,2009
3202,0.82,3.65,3,18,2009
3203,1.05,3.99,3,17,2009
3204,1.0,3.93,3,16,2009
3205,0.98,3.84,3,13,2009
3206,1.03,3.82,3,12,2009
3207,1.03,3.88,3,11,2009
3208,1.01,3.94,3,10,2009
3209,0.96,3.83,3,9,2009
3210,0.91,3.74,3,6,2009
3211,0.9,3.76,3,5,2009
3212,0.97,3.96,3,4,2009
3213,0.91,3.92,3,3,2009
3214,0.89,3.89,3,2,2009
3215,1.0,3.98,2,27,2009
3216,1.08,3.93,2,26,2009
3217,1.09,3.88,2,25,2009
3218,1.03,3.77,2,24,2009
3219,0.96,3.79,2,23,2009
3220,0.96,3.82,2,20,2009
3221,1.01,3.92,2,19,2009
3222,0.97,3.77,2,18,2009
3223,0.87,3.7,2,17,2009
3224,0.97,3.91,2,13,2009
3225,0.89,3.71,2,12,2009
3226,0.93,3.69,2,11,2009
3227,0.92,3.77,2,10,2009
3228,1.05,3.91,2,9,2009
3229,0.99,3.94,2,6,2009
3230,0.98,3.86,2,5,2009
3231,0.98,3.88,2,4,2009
3232,0.96,3.88,2,3,2009
3233,0.89,3.75,2,2,2009
3234,0.94,3.86,1,30,2009
3235,0.95,3.85,1,29,2009
3236,0.89,3.73,1,28,2009
3237,0.87,3.57,1,27,2009
3238,0.85,3.71,1,26,2009
3239,0.83,3.65,1,23,2009
3240,0.75,3.61,1,22,2009
3241,0.78,3.51,1,21,2009
3242,0.73,3.3,1,20,2009
3243,0.73,3.22,1,16,2009
3244,0.73,3.16,1,15,2009
3245,0.73,3.17,1,14,2009
3246,0.76,3.3,1,13,2009
3247,0.74,3.3,1,12,2009
3248,0.75,3.39,1,9,2009
3249,0.83,3.4,1,8,2009
3250,0.82,3.41,1,7,2009
3251,0.8,3.41,1,6,2009
3252,0.78,3.37,1,5,2009
3253,0.88,3.22,1,2,2009
3254,0.76,3.05,12,31,2008
3255,0.75,2.88,12,30,2008
3256,0.78,2.94,12,29,2008
3257,0.89,2.91,12,26,2008
3258,0.9,2.94,12,24,2008
3259,0.9,2.93,12,23,2008
3260,0.87,2.92,12,22,2008
3261,0.74,2.89,12,19,2008
3262,0.68,2.86,12,18,2008
3263,0.73,3.01,12,17,2008
3264,0.65,3.16,12,16,2008
3265,0.75,3.29,12,15,2008
3266,0.78,3.36,12,12,2008
3267,0.79,3.35,12,11,2008
3268,0.86,3.39,12,10,2008
3269,0.84,3.35,12,9,2008
3270,0.97,3.45,12,8,2008
3271,0.93,3.41,12,5,2008
3272,0.82,3.35,12,4,2008
3273,0.87,3.45,12,3,2008
3274,0.9,3.47,12,2,2008
3275,0.9,3.51,12,1,2008
3276,1.0,3.71,11,28,2008
3277,1.09,3.77,11,26,2008
3278,1.15,3.85,11,25,2008
3279,1.31,4.01,11,24,2008
3280,1.09,3.93,11,21,2008
3281,1.0,3.87,11,20,2008
3282,1.09,4.17,11,19,2008
3283,1.15,4.32,11,18,2008
3284,1.22,4.42,11,17,2008
3285,1.22,4.43,11,14,2008
3286,1.24,4.57,11,13,2008
3287,1.19,4.44,11,12,2008
3288,1.27,4.5,11,10,2008
3289,1.33,4.57,11,7,2008
3290,1.28,4.52,11,6,2008
3291,1.36,4.49,11,5,2008
3292,1.39,4.58,11,4,2008
3293,1.45,4.73,11,3,2008
3294,1.56,4.74,10,31,2008
3295,1.59,4.67,10,30,2008
3296,1.58,4.59,10,29,2008
3297,1.65,4.51,10,28,2008
3298,1.59,4.43,10,27,2008
3299,1.57,4.44,10,24,2008
3300,1.54,4.34,10,23,2008
3301,1.53,4.42,10,22,2008
3302,1.58,4.52,10,21,2008
3303,1.71,4.6,10,20,2008
3304,1.64,4.66,10,17,2008
3305,1.61,4.59,10,16,2008
3306,1.64,4.57,10,15,2008
3307,1.82,4.57,10,14,2008
3308,1.62,4.41,10,10,2008
3309,1.65,4.41,10,9,2008
3310,1.65,4.31,10,8,2008
3311,1.47,4.15,10,7,2008
3312,1.43,4.12,10,6,2008
3313,1.6,4.26,10,3,2008
3314,1.62,4.28,10,2,2008
3315,1.82,4.33,10,1,2008
3316,2.0,4.43,9,30,2008
3317,1.7,4.21,9,29,2008
3318,2.11,4.44,9,26,2008
3319,2.16,4.48,9,25,2008
3320,2.03,4.48,9,24,2008
3321,2.11,4.5,9,23,2008
3322,2.13,4.48,9,22,2008
3323,2.16,4.42,9,19,2008
3324,1.78,4.19,9,18,2008
3325,1.64,4.12,9,17,2008
3326,1.89,4.12,9,16,2008
3327,1.78,4.14,9,15,2008
3328,2.23,4.36,9,12,2008
3329,2.18,4.25,9,11,2008
3330,2.22,4.27,9,10,2008
3331,2.23,4.24,9,9,2008
3332,2.3,4.3,9,8,2008
3333,2.23,4.31,9,5,2008
3334,2.2,4.31,9,4,2008
3335,2.26,4.36,9,3,2008
3336,2.26,4.39,9,2,2008
3337,2.36,4.47,8,29,2008
3338,2.37,4.41,8,28,2008
3339,2.31,4.41,8,27,2008
3340,2.35,4.43,8,26,2008
3341,2.33,4.42,8,25,2008
3342,2.42,4.5,8,22,2008
3343,2.33,4.49,8,21,2008
3344,2.25,4.46,8,20,2008
3345,2.32,4.5,8,19,2008
3346,2.35,4.47,8,18,2008
3347,2.4,4.5,8,15,2008
3348,2.45,4.55,8,14,2008
3349,2.5,4.61,8,13,2008
3350,2.45,4.58,8,12,2008
3351,2.56,4.64,8,11,2008
3352,2.51,4.58,8,8,2008
3353,2.43,4.58,8,7,2008
3354,2.56,4.71,8,6,2008
3355,2.54,4.67,8,5,2008
3356,2.53,4.62,8,4,2008
3357,2.51,4.61,8,1,2008
3358,2.52,4.63,7,31,2008
3359,2.64,4.69,7,30,2008
3360,2.65,4.7,7,29,2008
3361,2.59,4.69,7,28,2008
3362,2.7,4.75,7,25,2008
3363,2.61,4.66,7,24,2008
3364,2.81,4.76,7,23,2008
3365,2.74,4.73,7,22,2008
3366,2.66,4.69,7,21,2008
3367,2.66,4.71,7,18,2008
3368,2.58,4.7,7,17,2008
3369,2.44,4.64,7,16,2008
3370,2.39,4.52,7,15,2008
3371,2.47,4.52,7,14,2008
3372,2.59,4.57,7,11,2008
3373,2.44,4.47,7,10,2008
3374,2.41,4.47,7,9,2008
3375,2.47,4.51,7,8,2008
3376,2.47,4.55,7,7,2008
3377,2.54,4.58,7,3,2008
3378,2.6,4.57,7,2,2008
3379,2.63,4.6,7,1,2008
3380,2.63,4.59,6,30,2008
3381,2.65,4.58,6,27,2008
3382,2.68,4.67,6,26,2008
3383,2.82,4.72,6,25,2008
3384,2.87,4.7,6,24,2008
3385,2.98,4.77,6,23,2008
3386,2.88,4.76,6,20,2008
3387,2.99,4.82,6,19,2008
3388,2.89,4.77,6,18,2008
3389,2.94,4.85,6,17,2008
3390,3.02,4.84,6,16,2008
3391,3.05,4.86,6,13,2008
3392,3.03,4.83,6,12,2008
3393,2.83,4.76,6,11,2008
3394,2.91,4.76,6,10,2008
3395,2.73,4.68,6,9,2008
3396,2.4,4.67,6,6,2008
3397,2.52,4.77,6,5,2008
3398,2.47,4.72,6,4,2008
3399,2.45,4.64,6,3,2008
3400,2.51,4.69,6,2,2008
3401,2.66,4.74,5,30,2008
3402,2.67,4.77,5,29,2008
3403,2.62,4.72,5,28,2008
3404,2.55,4.65,5,27,2008
3405,2.46,4.56,5,23,2008
3406,2.56,4.62,5,22,2008
3407,2.41,4.53,5,21,2008
3408,2.34,4.52,5,20,2008
3409,2.42,4.55,5,19,2008
3410,2.47,4.57,5,16,2008
3411,2.45,4.55,5,15,2008
3412,2.53,4.63,5,14,2008
3413,2.47,4.61,5,13,2008
3414,2.3,4.52,5,12,2008
3415,2.25,4.52,5,9,2008
3416,2.25,4.55,5,8,2008
3417,2.31,4.61,5,7,2008
3418,2.38,4.64,5,6,2008
3419,2.42,4.58,5,5,2008
3420,2.47,4.57,5,2,2008
3421,2.37,4.49,5,1,2008
3422,2.29,4.49,4,30,2008
3423,2.35,4.56,4,29,2008
3424,2.36,4.57,4,28,2008
3425,2.44,4.61,4,25,2008
3426,2.41,4.56,4,24,2008
3427,2.22,4.49,4,23,2008
3428,2.24,4.47,4,22,2008
3429,2.2,4.48,4,21,2008
3430,2.19,4.52,4,18,2008
3431,2.13,4.5,4,17,2008
3432,1.98,4.49,4,16,2008
3433,1.84,4.38,4,15,2008
3434,1.78,4.32,4,14,2008
3435,1.76,4.28,4,11,2008
3436,1.84,4.33,4,10,2008
3437,1.77,4.3,4,9,2008
3438,1.87,4.37,4,8,2008
3439,1.95,4.37,4,7,2008
3440,1.83,4.32,4,4,2008
3441,1.91,4.41,4,3,2008
3442,1.88,4.4,4,2,2008
3443,1.8,4.4,4,1,2008
3444,1.62,4.3,3,31,2008
3445,1.67,4.32,3,28,2008
3446,1.73,4.37,3,27,2008
3447,1.71,4.31,3,26,2008
3448,1.79,4.29,3,25,2008
3449,1.84,4.31,3,24,2008
3450,1.59,4.15,3,20,2008
3451,1.54,4.2,3,19,2008
3452,1.58,4.3,3,18,2008
3453,1.35,4.24,3,17,2008
3454,1.47,4.3,3,14,2008
3455,1.63,4.42,3,13,2008
3456,1.63,4.35,3,12,2008
3457,1.74,4.48,3,11,2008
3458,1.47,4.39,3,10,2008
3459,1.53,4.49,3,7,2008
3460,1.53,4.52,3,6,2008
3461,1.66,4.55,3,5,2008
3462,1.65,4.46,3,4,2008
3463,1.61,4.37,3,3,2008
3464,1.65,4.37,2,29,2008
3465,1.87,4.51,2,28,2008
3466,2.01,4.62,2,27,2008
3467,2.04,4.64,2,26,2008
3468,2.13,4.65,2,25,2008
3469,1.98,4.55,2,22,2008
3470,1.98,4.52,2,21,2008
3471,2.14,4.63,2,20,2008
3472,2.06,4.63,2,19,2008
3473,1.91,4.55,2,15,2008
3474,1.93,4.63,2,14,2008
3475,1.91,4.48,2,13,2008
3476,1.94,4.43,2,12,2008
3477,1.93,4.38,2,11,2008
3478,1.93,4.41,2,8,2008
3479,1.99,4.5,2,7,2008
3480,1.96,4.36,2,6,2008
3481,1.93,4.32,2,5,2008
3482,2.08,4.37,2,4,2008
3483,2.09,4.31,2,1,2008
3484,2.17,4.35,1,31,2008
3485,2.3,4.45,1,30,2008
3486,2.29,4.35,1,29,2008
3487,2.2,4.3,1,28,2008
3488,2.23,4.3,1,25,2008
3489,2.25,4.37,1,24,2008
3490,2.09,4.23,1,23,2008
3491,2.08,4.23,1,22,2008
3492,2.36,4.3,1,18,2008
3493,2.44,4.27,1,17,2008
3494,2.51,4.34,1,16,2008
3495,2.53,4.3,1,15,2008
3496,2.58,4.39,1,14,2008
3497,2.59,4.4,1,11,2008
3498,2.71,4.47,1,10,2008
3499,2.69,4.35,1,9,2008
3500,2.76,4.39,1,8,2008
3501,2.76,4.37,1,7,2008
3502,2.74,4.4,1,4,2008
3503,2.83,4.41,1,3,2008
3504,2.88,4.39,1,2,2008
3505,3.05,4.5,12,31,2007
3506,3.12,4.56,12,28,2007
3507,3.24,4.66,12,27,2007
3508,3.31,4.73,12,26,2007
3509,3.24,4.67,12,24,2007
3510,3.19,4.62,12,21,2007
3511,3.09,4.5,12,20,2007
3512,3.12,4.52,12,19,2007
